Delivery,Name of sold-to party,Shipment Number,Sold-to party,Name of the ship-to party,Location of the ship-to party,Ship-to party,Material,UPC,GTIN,Description,Batch,Delivery quantity,Actual delivery qty,Net weight,Plant,Act. Gds Mvmnt Date,Deliv. date(From/to),Created on,Overall pick.status
808075640,ROELOFSEN SEED SALES INC,833006391,9201975,ROELFSEN SEED WHS,TORONTO,9253231,88348117,190794537094,00190794537094,C.DK.DKC44-98RIB.SCS.AF2.50USP.F7.US,H21X4X9JX,400,8,"20,200.000",8H53,02/12/2022,02/12/2022,01/12/2022,C
808325406,ROELOFSEN SEED SALES INC,833287382,9201975,ROELFSEN SEED WHS,TORONTO,9253231,88348117,190794537094,00190794537094,C.DK.DKC44-98RIB.SCS.AF2.50USP.F7.US,H35XMN7JX,50,1,"2,550.000",8H53,13/03/2023,10/03/2023,06/03/2023,C
808334503,MOORETON CHEMICAL LLC,833295635,4790087,MOORETON CHEMICAL LLC,MOORETON,4790087,88348117,190794537094,00190794537094,C.DK.DKC44-98RIB.SCS.AF2.50USP.F7.US,,0,0,0.000,8H3T,16/03/2023,16/03/2023,08/03/2023,C
808334503,MOORETON CHEMICAL LLC,833295635,4790087,MOORETON CHEMICAL LLC,MOORETON,4790087,88348117,190794537094,00190794537094,C.DK.DKC44-98RIB.SCS.AF2.50USP.F7.US,H35XMN7JX,50,1,"2,550.000",8H3T,16/03/2023,16/03/2023,16/03/2023,C
808334503,MOORETON CHEMICAL LLC,833295635,4790087,MOORETON CHEMICAL LLC,MOORETON,4790087,88348117,190794537094,00190794537094,C.DK.DKC44-98RIB.SCS.AF2.50USP.F7.US,H21XPM4JX,50,1,"2,475.000",8H3T,16/03/2023,16/03/2023,16/03/2023,C
808355644,HAVANA SEED COMPANY INC,833315600,9259952,PAUL BERGH WHS,VEBLEN,9255872,88348117,190794537094,00190794537094,C.DK.DKC44-98RIB.SCS.AF2.50USP.F7.US,H35EKE4JX,400,8,"19,200.000",8H53,24/03/2023,24/03/2023,15/03/2023,C
808382886,ROELOFSEN SEED SALES INC,833328572,9201975,ROELFSEN SEED WHS,TORONTO,9253231,88348117,190794537094,00190794537094,C.DK.DKC44-98RIB.SCS.AF2.50USP.F7.US,H35E4K9JX,50,1,"2,350.000",8H53,27/03/2023,27/03/2023,23/03/2023,C
808468641,HAVANA SEED COMPANY INC,833382643,9259952,HAVANA SEED COMPANY INC,HAVANA,9259952,88348117,190794537094,00190794537094,C.DK.DKC44-98RIB.SCS.AF2.50USP.F7.US,H35E4K9JX,100,2,"4,700.000",8H53,21/04/2023,24/04/2023,17/04/2023,C
808504528,ROELOFSEN SEED SALES INC,833408042,9201975,ROELFSEN SEED WHS,TORONTO,9253231,88348117,190794537094,00190794537094,C.DK.DKC44-98RIB.SCS.AF2.50USP.F7.US,H35E4K9JX,50,1,"2,350.000",8H53,27/04/2023,04/05/2023,27/04/2023,C
808144831,ROELOFSEN SEED SALES INC,833095510,9201975,ROELFSEN SEED WHS,TORONTO,9253231,88348079,190794537056,00190794537056,C.DK.DKC44-98RIB.SCS.AF2.80M.F7.US,H21XRX9JX,132,132,"6,732.000",8H53,11/01/2023,11/01/2023,22/12/2022,C
808261368,DEWILDE SEEDS,833222970,9201245,DEWILDE SEEDS,RUTHTON,9201245,88348079,190794537056,00190794537056,C.DK.DKC44-98RIB.SCS.AF2.80M.F7.US,H60DLK9JT,32,32,"1,561.600",8H53,21/02/2023,22/02/2023,13/02/2023,C
808390364,ROELOFSEN SEED SALES INC,833337140,9201975,ROELFSEN SEED WHS,TORONTO,9253231,88348079,190794537056,00190794537056,C.DK.DKC44-98RIB.SCS.AF2.80M.F7.US,H35XEH3JX,132,132,"6,798.000",8H53,06/04/2023,06/04/2023,24/03/2023,C
808404483,MOORETON CHEMICAL LLC,833345656,4790087,MOORETON CHEMICAL LLC,MOORETON,4790087,88348079,190794537056,00190794537056,C.DK.DKC44-98RIB.SCS.AF2.80M.F7.US,H35XEH3JX,128,128,"6,592.000",8H3T,12/04/2023,13/04/2023,29/03/2023,C
808456581,ROELOFSEN SEED SALES INC,833375357,9201975,ROELFSEN SEED WHS,TORONTO,9253231,88348079,190794537056,00190794537056,C.DK.DKC44-98RIB.SCS.AF2.80M.F7.US,H38XAF4JX,120,120,"5,520.000",8H53,19/04/2023,19/04/2023,13/04/2023,C
808465063,DEWILDE SEEDS,833382523,9201245,DEWILDE SEEDS,RUTHTON,9201245,88348087,190794537063,00190794537063,C.DK.DKC44-98RIB.SCS.AR.80M.F7.US,H38XJW3JX,12,12,540.000,8H38,18/04/2023,20/04/2023,17/04/2023,C
808043601,MOORETON CHEMICAL LLC,832978200,4790087,MOORETON CHEMICAL LLC,MOORETON,4790087,88348133,190794537117,00190794537117,C.DK.DKC44-98RIB.SCS.AR2.45USP.F7.US,H21XC14JX,180,4,"9,630.000",8H3T,16/11/2022,15/11/2022,07/11/2022,C
808364532,MOORETON CHEMICAL LLC,833315928,4790087,MOORETON CHEMICAL LLC,MOORETON,4790087,88348095,190794537070,00190794537070,C.DK.DKC44-98RIB.SCS.AR2.80M.F7.US,H35XHH3JX,20,20,"1,140.000",8H3T,23/03/2023,23/03/2023,17/03/2023,C
808468657,HAVANA SEED COMPANY INC,833383661,9259952,HAVANA SEED COMPANY INC,HAVANA,9259952,89222133,190794831253,00190794831253,C.DK.DKC45-35RIB.SCS.AR2.45USP.F7.US,H35XKC3JX,270,6,"13,635.000",8H3T,25/04/2023,26/04/2023,17/04/2023,C
808182833,NOVUS PATHWAY AG LLC GOODLAND,833153528,4584466,NOVUS PATHWAY AG LLC GOODLAND,GOODLAND,4584466,87504271,190794475488,00190794475488,C.DK.DKC45-65RIB.SB2.AF.80M.E7.US,H28ENK7JT,43,43,"1,612.500",8H4A,28/02/2023,22/02/2023,13/01/2023,C
808182833,NOVUS PATHWAY AG LLC GOODLAND,833153528,4584466,NOVUS PATHWAY AG LLC GOODLAND,GOODLAND,4584466,87504271,190794475488,00190794475488,C.DK.DKC45-65RIB.SB2.AF.80M.E7.US,H28ENK7JT,22,22,825.000,8H4A,28/02/2023,22/02/2023,13/01/2023,C
808182833,NOVUS PATHWAY AG LLC GOODLAND,833153528,4584466,NOVUS PATHWAY AG LLC GOODLAND,GOODLAND,4584466,87504336,190794475525,00190794475525,C.DK.DKC45-65RIB.SB2.AR.80M.E7.US,H22RAT4JX,5,5,202.500,8H4A,28/02/2023,22/02/2023,13/01/2023,C
808401813,NOVUS PATHWAY AG LLC GOODLAND,833344685,4584466,NOVUS PATHWAY AG LLC GOODLAND,GOODLAND,4584466,87504360,190794475556,00190794475556,C.DK.DKC45-65RIB.SB2.AR2.45USP.E7.US,H66XD79JX,90,2,"4,824.000",8H4A,07/04/2023,10/04/2023,28/03/2023,C
808279560,NOVUS PATHWAY AG LLC GOODLAND,833253111,4584466,NOVUS PATHWAY AG LLC GOODLAND,GOODLAND,4584466,87504352,190794475549,00190794475549,C.DK.DKC45-65RIB.SB2.AR2.80M.E7.US,H28ECE3JX,22,22,"1,122.000",8H4A,01/03/2023,02/03/2023,17/02/2023,C
808102420,JOE SHANK JR,833033301,9201710,JOE SHANK JR,OVID,9201710,89295742,190794861243,00190794861243,C.DK.DKC45-66RIB.SB9.AF2.50USP.F7.US,H59XDF4JX,100,2,"5,070.000",8H4A,16/12/2022,19/12/2022,03/12/2022,C
808445570,BRENT GORDON SEED,833398698,9201910,CHAD MARANVILLE WHSE,LIMON,9405443,89295742,190794861243,00190794861243,C.DK.DKC45-66RIB.SB9.AF2.50USP.F7.US,H38RVK5JX,100,2,"5,000.000",8H4A,25/04/2023,27/04/2023,11/04/2023,C
808181970,JOE SHANK JR,833135522,9201710,JOE SHANK JR,OVID,9201710,89295696,190794861205,00190794861205,C.DK.DKC45-66RIB.SB9.AF2.80M.F7.US,H66LPV4JT,30,30,"1,281.000",8H4A,25/01/2023,26/01/2023,13/01/2023,C
808182833,NOVUS PATHWAY AG LLC GOODLAND,833153528,4584466,NOVUS PATHWAY AG LLC GOODLAND,GOODLAND,4584466,89295696,190794861205,00190794861205,C.DK.DKC45-66RIB.SB9.AF2.80M.F7.US,H59XPC4JX,10,10,500.000,8H4A,28/02/2023,22/02/2023,13/01/2023,C
808325406,ROELOFSEN SEED SALES INC,833287382,9201975,ROELFSEN SEED WHS,TORONTO,9253231,89295696,190794861205,00190794861205,C.DK.DKC45-66RIB.SB9.AF2.80M.F7.US,H59XWR9JX,32,32,"1,622.400",8H53,13/03/2023,10/03/2023,06/03/2023,C
808400026,BRENT GORDON SEED,833345446,9201910,CHAD MARANVILLE WHSE,LIMON,9405443,89295696,190794861205,00190794861205,C.DK.DKC45-66RIB.SB9.AF2.80M.F7.US,H59XWR9JX,66,66,"3,346.200",8H4A,12/04/2023,13/04/2023,28/03/2023,C
808513107,LUCERNE INC,833413755,9210750,LUCERNE INC,LUCERNE,9210750,89222176,190794831284,00190794831284,C.DK.DKC45-74RIB.SCR.AF.80M.E7.US,H35XM47JX,4,4,152.000,8H4A,01/05/2023,03/05/2023,01/05/2023,C
808275028,MOORETON CHEMICAL LLC,833244560,4790087,MOORETON CHEMICAL LLC,MOORETON,4790087,89222184,190794831291,00190794831291,C.DK.DKC45-74RIB.SCR.AF2.50USP.E7.US,H35X7H9JX,200,4,"9,800.000",8H3T,28/02/2023,28/02/2023,16/02/2023,C
808456581,ROELOFSEN SEED SALES INC,833375357,9201975,ROELFSEN SEED WHS,TORONTO,9253231,89222184,190794831291,00190794831291,C.DK.DKC45-74RIB.SCR.AF2.50USP.E7.US,H18XT97JX,50,1,"2,550.000",8H53,19/04/2023,19/04/2023,13/04/2023,C
808260116,ROELOFSEN SEED SALES INC,833222702,9201975,ROELFSEN SEED WHS,TORONTO,9253231,89222192,190794831307,00190794831307,C.DK.DKC45-74RIB.SCR.AF2.80M.E7.US,H35XMR9JX,52,52,"2,626.000",8H53,27/02/2023,27/02/2023,10/02/2023,C
808422913,DEWILDE SEEDS,833357174,9201245,DEWILDE SEEDS,RUTHTON,9201245,89222192,190794831307,00190794831307,C.DK.DKC45-74RIB.SCR.AF2.80M.E7.US,H35XMR9JX,32,32,"1,616.000",8H53,11/04/2023,12/04/2023,04/04/2023,C
808461234,CROPWORX ECKERT,833379697,4572206,CROPWORX ECKERT,ECKERT,4572206,89222192,190794831307,00190794831307,C.DK.DKC45-74RIB.SCR.AF2.80M.E7.US,H18XH43JX,132,132,"6,732.000",8H18,17/04/2023,19/04/2023,14/04/2023,C
808504528,ROELOFSEN SEED SALES INC,833408042,9201975,ROELFSEN SEED WHS,TORONTO,9253231,89222192,190794831307,00190794831307,C.DK.DKC45-74RIB.SCR.AF2.80M.E7.US,H18XV79JX,2,2,104.000,8H53,27/04/2023,04/05/2023,27/04/2023,C
808513107,LUCERNE INC,833413755,9210750,LUCERNE INC,LUCERNE,9210750,89222192,190794831307,00190794831307,C.DK.DKC45-74RIB.SCR.AF2.80M.E7.US,H35XY47JX,1,1,49.000,8H4A,01/05/2023,03/05/2023,01/05/2023,C
808518493,LUCERNE INC,833417479,9210750,LUCERNE INC,LUCERNE,9210750,89222192,190794831307,00190794831307,C.DK.DKC45-74RIB.SCR.AF2.80M.E7.US,H35XY47JX,10,10,490.000,8H4A,04/05/2023,05/05/2023,02/05/2023,C
808496386,LUCERNE INC,833402578,9210750,LUCERNE INC,LUCERNE,9210750,89222222,190794831338,00190794831338,C.DK.DKC45-74RIB.SCR.AR2.45USP.E7.US,H18XDT7JX,45,1,"2,565.000",8H4A,26/04/2023,28/04/2023,25/04/2023,C
808538474,MOORETON CHEMICAL LLC,833425136,4790087,MOORETON CHEMICAL LLC,MOORETON,4790087,89222222,190794831338,00190794831338,C.DK.DKC45-74RIB.SCR.AR2.45USP.E7.US,H18XFV3JX,180,4,"10,350.000",8H3T,11/05/2023,11/05/2023,08/05/2023,C
808481667,LUCERNE INC,833392977,9210750,LUCERNE INC,LUCERNE,9210750,89222230,190794831345,00190794831345,C.DK.DKC45-74RIB.SCR.AR2.80M.E7.US,H18X9F7JX,20,20,"1,140.000",8H4A,21/04/2023,25/04/2023,20/04/2023,C
808491711,LUCERNE INC,833413487,9210750,LUCERNE INC,LUCERNE,9210750,89222230,190794831345,00190794831345,C.DK.DKC45-74RIB.SCR.AR2.80M.E7.US,H18X9F7JX,13,13,741.000,8H4A,02/05/2023,04/05/2023,24/04/2023,C
808529360,MOORETON CHEMICAL LLC,833425136,4790087,MOORETON CHEMICAL LLC,MOORETON,4790087,89222230,190794831345,00190794831345,C.DK.DKC45-74RIB.SCR.AR2.80M.E7.US,H18X9F7JX,21,21,"1,197.000",8H3T,11/05/2023,11/05/2023,05/05/2023,C
808456581,ROELOFSEN SEED SALES INC,833375357,9201975,ROELFSEN SEED WHS,TORONTO,9253231,30020931,190794334921,00190794334921,C.DK.DKC45-95RIB.SCS.AF.80M.F7.US,H13RAJ7JT,26,26,962.000,8H53,19/04/2023,19/04/2023,13/04/2023,C
808261368,DEWILDE SEEDS,833222970,9201245,DEWILDE SEEDS,RUTHTON,9201245,30020933,190794334945,00190794334945,C.DK.DKC45-95RIB.SCS.AF2.80M.F7.US,H35ELR3JT,15,15,742.500,8H53,21/02/2023,22/02/2023,13/02/2023,C
808456581,ROELOFSEN SEED SALES INC,833375357,9201975,ROELFSEN SEED WHS,TORONTO,9253231,30020933,190794334945,00190794334945,C.DK.DKC45-95RIB.SCS.AF2.80M.F7.US,H35EMN4JT,15,15,727.500,8H53,19/04/2023,19/04/2023,13/04/2023,C
808261368,DEWILDE SEEDS,833222970,9201245,DEWILDE SEEDS,RUTHTON,9201245,30020937,190794334983,00190794334983,C.DK.DKC45-95RIB.SCS.AR2.80M.F7.US,H35E194JX,18,18,981.000,8H53,21/02/2023,22/02/2023,13/02/2023,C
808456581,ROELOFSEN SEED SALES INC,833375357,9201975,ROELFSEN SEED WHS,TORONTO,9253231,30020937,190794334983,00190794334983,C.DK.DKC45-95RIB.SCS.AR2.80M.F7.US,H13RYA7JT,20,20,"1,180.000",8H53,19/04/2023,19/04/2023,13/04/2023,C
808484128,STEVEN HOOVER,833394376,9201955,STEVEN HOOVER,BRULE,9201955,87504433,190794475587,00190794475587,C.DK.DKC46-18.S43.AF2.80M.F7.US,H22RM19JX,15,15,735.000,8H22,21/04/2023,26/04/2023,20/04/2023,C
808368757,STEVEN HOOVER,833325376,9201955,STEVEN HOOVER,BRULE,9201955,87504506,190794475648,00190794475648,C.DK.DKC46-36RIB.SB2.AF.80M.E7.US,H13YTA9JX,4,4,168.000,8H4A,29/03/2023,30/03/2023,20/03/2023,C
808422944,STEVEN HOOVER,833361793,9201955,STEVEN HOOVER,BRULE,9201955,87504506,190794475648,00190794475648,C.DK.DKC46-36RIB.SB2.AF.80M.E7.US,,0,0,0.000,8H4A,17/04/2023,18/04/2023,04/04/2023,C
808422944,STEVEN HOOVER,833361793,9201955,STEVEN HOOVER,BRULE,9201955,87504506,190794475648,00190794475648,C.DK.DKC46-36RIB.SB2.AF.80M.E7.US,H28EHX3JT,32,32,"1,312.000",8H4A,17/04/2023,18/04/2023,16/04/2023,C
808422944,STEVEN HOOVER,833361793,9201955,STEVEN HOOVER,BRULE,9201955,87504506,190794475648,00190794475648,C.DK.DKC46-36RIB.SB2.AF.80M.E7.US,H13YTA9JX,14,14,588.000,8H4A,17/04/2023,18/04/2023,16/04/2023,C
808424621,BRENT GORDON SEED,833361850,9201910,CHAD MARANVILLE WHSE,LIMON,9405443,87504506,190794475648,00190794475648,C.DK.DKC46-36RIB.SB2.AF.80M.E7.US,H13YTA9JX,50,50,"2,100.000",8H4A,17/04/2023,19/04/2023,04/04/2023,C
808383322,STEVEN HOOVER,833354132,9201955,STEVEN HOOVER,BRULE,9201955,87504530,190794475679,00190794475679,C.DK.DKC46-36RIB.SB2.AF2.50USP.E7.US,H13RHC7JX,50,1,"2,625.000",8H4A,13/04/2023,14/04/2023,23/03/2023,C
808405817,BRENT GORDON SEED,833354128,9201910,CHAD MARANVILLE WHSE,LIMON,9405443,87504530,190794475679,00190794475679,C.DK.DKC46-36RIB.SB2.AF2.50USP.E7.US,H13RHC7JX,50,1,"2,625.000",8H4A,14/04/2023,17/04/2023,29/03/2023,C
808077994,CROPWORX ECKERT,833026524,4572206,CROPWORX ECKERT,ECKERT,4572206,87504522,190794475662,00190794475662,C.DK.DKC46-36RIB.SB2.AF2.80M.E7.US,H13YHR3JX,66,66,"3,267.000",8H4A,14/12/2022,20/12/2022,22/11/2022,C
808179779,LUCERNE INC,833135520,9210750,LUCERNE INC,LUCERNE,9210750,87504522,190794475662,00190794475662,C.DK.DKC46-36RIB.SB2.AF2.80M.E7.US,H13YHR3JX,30,30,"1,485.000",8H4A,24/01/2023,26/01/2023,13/01/2023,C
808181245,CROPWORX ECKERT,833148581,4572206,CROPWORX ECKERT,ECKERT,4572206,87504522,190794475662,00190794475662,C.DK.DKC46-36RIB.SB2.AF2.80M.E7.US,H13YHR3JX,5,5,247.500,8H4A,07/02/2023,09/02/2023,13/01/2023,C
808368757,STEVEN HOOVER,833325376,9201955,STEVEN HOOVER,BRULE,9201955,87504522,190794475662,00190794475662,C.DK.DKC46-36RIB.SB2.AF2.80M.E7.US,H13YHR3JX,100,100,"4,950.000",8H4A,29/03/2023,30/03/2023,20/03/2023,C
808400026,BRENT GORDON SEED,833345446,9201910,CHAD MARANVILLE WHSE,LIMON,9405443,87504522,190794475662,00190794475662,C.DK.DKC46-36RIB.SB2.AF2.80M.E7.US,,0,0,0.000,8H4A,12/04/2023,13/04/2023,28/03/2023,C
